"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,0.678571428571429,0.846153846153846,0.846153846153846,0.857142857142857,0.894736842105263,0.6875,0.583333333333333,0.32258064516129,0.315789473684211
"2",0.896551724137931,0.916666666666667,1,0.931034482758621,0.814814814814815,0.909090909090909,0.541666666666667,0.5,0.55,0.363636363636364
"3",0.9,0.645161290322581,0.78125,0.766666666666667,0.76,0.870967741935484,0.518518518518518,0.789473684210526,0.666666666666667,0.580645161290323
"4",0.833333333333333,0.846153846153846,0.692307692307692,0.789473684210526,0.869565217391304,0.653846153846154,0.875,0.592592592592593,0.56,0.2
"5",0.96551724137931,1,0.966666666666667,0.857142857142857,0.878787878787879,0.833333333333333,0.380952380952381,0.791666666666667,0.7,0.736842105263158
"6",1,0.923076923076923,0.935483870967742,0.791666666666667,0.730769230769231,0.833333333333333,0.814814814814815,0.782608695652174,0.769230769230769,0.458333333333333
"7",1,1,0.84,0.962962962962963,0.903225806451613,0.814814814814815,0.75,0.45,0.365853658536585,0.384615384615385
"8",1,0.952380952380952,0.869565217391304,0.846153846153846,0.758620689655172,0.916666666666667,0.739130434782609,0.703703703703704,0.5,0.55
"9",1,1,0.9,0.857142857142857,0.91304347826087,0.72,0.576923076923077,0.774193548387097,0.425,0.5
"10",1,1,0.862068965517241,0.866666666666667,0.884615384615385,0.785714285714286,0.625,0.8,0.636363636363636,0.260869565217391
"11",0.935483870967742,1,1,1,0.909090909090909,0.857142857142857,0.869565217391304,0.9,0.533333333333333,0.375
"12",0.925925925925926,0.869565217391304,1,1,0.894736842105263,0.958333333333333,0.739130434782609,0.7,0.565217391304348,0.454545454545455
"13",1,0.692307692307692,0.666666666666667,0.92,0.84,0.9,0.833333333333333,0.571428571428571,0.5,0.392857142857143
"14",1,1,0.954545454545455,0.866666666666667,0.757575757575758,1,0.838709677419355,0.394736842105263,0.764705882352941,0.588235294117647
"15",0.958333333333333,0.814814814814815,0.916666666666667,0.96551724137931,0.952380952380952,0.653846153846154,0.769230769230769,0.72,0.454545454545455,0.466666666666667
"16",1,0.925925925925926,1,0.92,0.863636363636364,0.458333333333333,0.740740740740741,0.730769230769231,0.413793103448276,0.409090909090909
"17",0.966666666666667,1,1,0.764705882352941,0.894736842105263,0.933333333333333,0.8,0.846153846153846,0.297297297297297,0.476190476190476
"18",0.909090909090909,1,0.939393939393939,0.791666666666667,0.96,0.896551724137931,0.923076923076923,0.95,0.6,0.269230769230769
"19",1,0.904761904761905,0.909090909090909,0.59375,0.88,0.793103448275862,0.903225806451613,0.958333333333333,0.631578947368421,0.3125
"20",0.96551724137931,0.882352941176471,0.964285714285714,0.846153846153846,0.791666666666667,0.821428571428571,0.636363636363636,0.68,0.289473684210526,0.323529411764706
"21",1,1,1,1,0.878787878787879,0.92,0.666666666666667,0.419354838709677,0.789473684210526,0.65
"22",0.892857142857143,1,0.88,0.962962962962963,0.84,0.962962962962963,0.545454545454545,0.413793103448276,0.470588235294118,0.444444444444444
"23",0.857142857142857,1,0.947368421052632,0.863636363636364,0.933333333333333,0.789473684210526,0.875,0.947368421052632,0.666666666666667,0.352941176470588
"24",0.967741935483871,0.666666666666667,1,0.76,0.8,1,0.782608695652174,0.7,0.481481481481481,0.315789473684211
"25",1,0.972222222222222,0.892857142857143,0.866666666666667,0.870967741935484,0.88,0.85,0.892857142857143,0.5,0.310344827586207
"26",0.971428571428571,1,0.964285714285714,0.931034482758621,0.8125,0.884615384615385,0.8,0.571428571428571,0.5,0.222222222222222
"27",1,1,0.846153846153846,0.833333333333333,0.6875,0.846153846153846,0.933333333333333,0.777777777777778,0.791666666666667,0.35
"28",0.925925925925926,0.851851851851852,0.8,0.884615384615385,0.904761904761905,0.791666666666667,1,0.916666666666667,0.44,0.361111111111111
"29",0.90625,1,0.956521739130435,0.928571428571429,0.857142857142857,0.857142857142857,0.75,0.740740740740741,0.5,0.428571428571429
"30",1,1,0.833333333333333,0.933333333333333,0.772727272727273,1,0.741935483870968,0.703703703703704,0.666666666666667,0.212121212121212
"31",0.961538461538462,0.931034482758621,0.894736842105263,0.863636363636364,0.961538461538462,0.823529411764706,0.75,0.826086956521739,0.409090909090909,0.363636363636364
"32",0.96,0.935483870967742,0.958333333333333,0.88,0.909090909090909,0.961538461538462,0.785714285714286,0.535714285714286,0.548387096774194,1
"33",0.933333333333333,0.916666666666667,0.821428571428571,1,0.903225806451613,0.739130434782609,0.657142857142857,0.909090909090909,0.827586206896552,0.388888888888889
"34",0.958333333333333,0.964285714285714,1,1,1,0.964285714285714,0.771428571428571,0.708333333333333,0.555555555555556,0.272727272727273
"35",0.956521739130435,0.852941176470588,1,0.916666666666667,0.828571428571429,0.923076923076923,0.709677419354839,0.758620689655172,0.53125,0.333333333333333
"36",0.966666666666667,0.793103448275862,0.95,0.928571428571429,0.884615384615385,0.857142857142857,0.681818181818182,0.444444444444444,0.461538461538462,0.382352941176471
"37",0.96551724137931,0.625,0.941176470588235,0.961538461538462,1,0.722222222222222,0.55,0.733333333333333,0.583333333333333,0.466666666666667
"38",0.96,1,0.9375,1,1,0.958333333333333,0.851851851851852,0.694444444444444,0.48,0.5
"39",1,0.923076923076923,0.80952380952381,0.925925925925926,0.818181818181818,0.91304347826087,0.740740740740741,0.791666666666667,0.375,0.352941176470588
"40",1,0.823529411764706,1,0.821428571428571,1,0.857142857142857,0.92,0.666666666666667,0.482758620689655,0.48
"41",0.851851851851852,0.869565217391304,1,0.8,0.857142857142857,0.8125,0.794117647058823,0.62962962962963,0.482758620689655,0.5
"42",0.95,0.575757575757576,1,0.914285714285714,0.896551724137931,0.866666666666667,0.846153846153846,0.952380952380952,0.5,0.476190476190476
"43",0.956521739130435,1,0.8,0.785714285714286,0.88,0.88,0.518518518518518,0.714285714285714,0.517241379310345,0.555555555555556
"44",0.888888888888889,0.928571428571429,0.866666666666667,0.625,0.904761904761905,0.621621621621622,0.954545454545455,0.5,0.4,0.529411764705882
"45",1,1,0.952380952380952,0.894736842105263,0.7,0.884615384615385,0.772727272727273,0.545454545454545,0.619047619047619,0.333333333333333
"46",1,1,1,0.8,0.91304347826087,0.9,0.75,0.724137931034483,0.727272727272727,0.44
"47",1,0.608695652173913,0.944444444444444,0.961538461538462,0.909090909090909,0.85,0.833333333333333,0.730769230769231,0.608695652173913,0
"48",1,1,0.9,0.846153846153846,0.884615384615385,0.92,0.8125,0.714285714285714,0.916666666666667,0.352941176470588
"49",1,0.96551724137931,1,0.916666666666667,0.72,0.916666666666667,0.842105263157895,0.84,0.484848484848485,0.52
"50",1,1,0.931034482758621,0.851851851851852,0.916666666666667,0.909090909090909,0.772727272727273,0.72,0.466666666666667,0.392857142857143
"51",1,0.964285714285714,0.925925925925926,0.827586206896552,0.96551724137931,0.916666666666667,0.666666666666667,0.888888888888889,0.576923076923077,0.24
"52",0.91304347826087,0.925925925925926,0.806451612903226,0.947368421052632,0.888888888888889,0.875,0.875,0.666666666666667,0.5625,0.277777777777778
"53",0.916666666666667,1,0.863636363636364,0.826086956521739,0.833333333333333,0.565217391304348,0.80952380952381,0.580645161290323,0.666666666666667,0.5625
"54",1,0.740740740740741,0.911764705882353,1,0.85,0.875,0.517241379310345,0.666666666666667,0.75,0.323529411764706
"55",0.851851851851852,0.652173913043478,1,0.931034482758621,0.90625,0.891891891891892,0.653846153846154,0.575757575757576,0.583333333333333,0.333333333333333
"56",1,0.8,1,0.896551724137931,0.851851851851852,0.76,0.727272727272727,0.6,0.515151515151515,0.485714285714286
"57",0.96551724137931,0.903225806451613,0.766666666666667,0.923076923076923,0.928571428571429,0.827586206896552,0.814814814814815,0.761904761904762,0.583333333333333,0.5
"58",1,0.888888888888889,0.863636363636364,0.818181818181818,0.869565217391304,0.925925925925926,0.730769230769231,0.904761904761905,0.464285714285714,0.366666666666667
"59",0.851851851851852,0.964285714285714,1,0.939393939393939,0.961538461538462,0.958333333333333,0.71875,0.80952380952381,0.703703703703704,0.529411764705882
"60",1,0.717948717948718,0.956521739130435,0.935483870967742,1,1,0.64,0.818181818181818,0.416666666666667,0.290322580645161
"61",0.966666666666667,0.967741935483871,0.888888888888889,0.916666666666667,0.666666666666667,0.782608695652174,0.821428571428571,0.772727272727273,0.636363636363636,0.478260869565217
"62",1,0.5,0.96969696969697,0.958333333333333,0.714285714285714,0.8,0.76,0.5,0.444444444444444,0.208333333333333
"63",1,0.916666666666667,0.848484848484849,0.909090909090909,0.909090909090909,0.862068965517241,1,0.545454545454545,0.545454545454545,0.375
"64",1,1,0.962962962962963,0.954545454545455,0.896551724137931,0.740740740740741,0.8,0.5,0.766666666666667,0.407407407407407
"65",1,0.962962962962963,0.962962962962963,0.777777777777778,0.956521739130435,0.785714285714286,0.863636363636364,0.8,0.666666666666667,0.291666666666667
"66",0.758620689655172,0.939393939393939,0.692307692307692,1,0.916666666666667,0.95,0.823529411764706,0.909090909090909,0.526315789473684,0.666666666666667
"67",0.882352941176471,1,0.933333333333333,0.814814814814815,0.92,0.785714285714286,0.92,0.75,0.583333333333333,0.25
"68",1,0.84375,0.933333333333333,0.777777777777778,0.925925925925926,0.92,0.848484848484849,0.666666666666667,0.666666666666667,0.521739130434783
"69",0.826086956521739,0.851851851851852,0.851851851851852,0.870967741935484,0.791666666666667,0.851851851851852,0.866666666666667,0.84375,0.607142857142857,0.6
"70",0.933333333333333,0.758620689655172,0.575,0.793103448275862,0.909090909090909,0.958333333333333,0.857142857142857,0.75,0.444444444444444,0.5
"71",1,0.92,0.793103448275862,0.916666666666667,0.916666666666667,0.807692307692308,0.777777777777778,0.863636363636364,0.617647058823529,0.619047619047619
"72",1,0.954545454545455,0.925925925925926,0.964285714285714,0.96,1,0.766666666666667,0.642857142857143,1,0.275862068965517
"73",1,0.9,0.8,0.964285714285714,0.918918918918919,0.9,0.84,0.85,0.592592592592593,0.5
"74",1,0.894736842105263,0.961538461538462,0.96969696969697,1,0.966666666666667,0.666666666666667,0.678571428571429,0.6,0.461538461538462
"75",0.909090909090909,0.9,1,0.91304347826087,0.96,1,0.588235294117647,0.8,0.4,0.3
"76",0.935483870967742,0.8,0.903225806451613,0.96,0.848484848484849,1,0.785714285714286,0.806451612903226,0.8,0.363636363636364
"77",0.962962962962963,0.833333333333333,0.678571428571429,0.884615384615385,0.84375,0.952380952380952,0.7,0.85,0.65,0.5625
"78",0.954545454545455,1,0.878787878787879,0.954545454545455,0.923076923076923,0.769230769230769,0.607142857142857,0.766666666666667,0.703703703703704,0.307692307692308
"79",1,0.961538461538462,0.958333333333333,0.78125,0.935483870967742,0.583333333333333,0.894736842105263,0.793103448275862,0.454545454545455,0.344827586206897
"80",0.941176470588235,0.961538461538462,0.956521739130435,0.869565217391304,0.952380952380952,1,0.791666666666667,0.80952380952381,0.307692307692308,0.208333333333333
"81",1,0.933333333333333,0.888888888888889,0.857142857142857,0.923076923076923,0.933333333333333,0.842105263157895,0.741935483870968,0.681818181818182,0.19047619047619
"82",0.923076923076923,0.708333333333333,1,0.947368421052632,0.90625,0.838709677419355,0.916666666666667,0.6875,0.65,0.32258064516129
"83",0.911764705882353,0.793103448275862,0.923076923076923,0.884615384615385,1,0.757575757575758,0.72,0.521739130434783,0.444444444444444,0.419354838709677
"84",0.962962962962963,0.91304347826087,0.952380952380952,0.818181818181818,0.695652173913043,1,0.821428571428571,0.647058823529412,0.666666666666667,0.208333333333333
"85",0.818181818181818,1,1,0.90625,1,0.9,0.580645161290323,0.678571428571429,0.5625,0.40625
"86",1,1,0.857142857142857,0.838709677419355,0.962962962962963,0.961538461538462,0.870967741935484,0.631578947368421,0.423076923076923,0.352941176470588
"87",1,1,0.714285714285714,0.533333333333333,0.833333333333333,0.88,0.678571428571429,0.636363636363636,0.2,0.28
"88",0.947368421052632,0.967741935483871,0.96,0.8,0.814814814814815,0.95,0.8,0.791666666666667,0.392857142857143,0.111111111111111
"89",1,1,0.96551724137931,1,0.857142857142857,0.888888888888889,0.736842105263158,0.76,0.833333333333333,0.461538461538462
"90",0.96551724137931,0.933333333333333,0.863636363636364,0.88,0.952380952380952,0.896551724137931,0.681818181818182,0.909090909090909,0.826086956521739,0.363636363636364
"91",0.92,0.90625,1,0.947368421052632,0.714285714285714,0.72,0.703703703703704,0.741935483870968,0.625,0.5
"92",0.933333333333333,0.96,0.75,0.870967741935484,0.857142857142857,0.806451612903226,0.695652173913043,0.722222222222222,0.583333333333333,0.323529411764706
"93",0.964285714285714,1,1,0.971428571428571,0.695652173913043,0.882352941176471,0.64,0.645161290322581,0.518518518518518,0.461538461538462
"94",1,0.92,0.647058823529412,1,0.958333333333333,0.91304347826087,0.5,0.80952380952381,0.407407407407407,0.318181818181818
"95",0.964285714285714,1,0.923076923076923,0.827586206896552,0.846153846153846,0.791666666666667,0.904761904761905,0.892857142857143,0.7,0.294117647058824
"96",1,0.818181818181818,0.884615384615385,0.826086956521739,0.909090909090909,0.923076923076923,1,0.628571428571429,0.481481481481481,0.44
"97",1,0.740740740740741,1,0.96,0.84375,0.761904761904762,0.72,0.6875,0.419354838709677,0.357142857142857
"98",1,0.730769230769231,0.818181818181818,0.964285714285714,0.851851851851852,0.571428571428571,0.757575757575758,0.657142857142857,0.464285714285714,0.166666666666667
"99",1,0.888888888888889,0.84,0.941176470588235,0.896551724137931,0.92,0.941176470588235,0.625,0.5,0.291666666666667
"100",1,0.904761904761905,0.96551724137931,0.894736842105263,0.96,0.961538461538462,0.666666666666667,0.515151515151515,0.571428571428571,0.388888888888889
